tpb,gpuA,nX,time
96,40.0000,5007360,15551.72767904
96,40.0000,7511040,22070.52453406
96,40.0000,9999360,28064.10465449
96,44.0000,499968,1673.43256966
96,44.0000,758016,2901.39084534
96,44.0000,999936,3329.07143803
96,44.0000,2499840,7245.15378002
96,44.0000,4999680,15297.37124367
96,44.0000,7499520,18885.72052121
96,44.0000,9999360,27639.27059751
96,48.0000,506880,1617.31994105
96,48.0000,760320,2297.19298936
96,48.0000,996864,3064.03424059
96,48.0000,2500608,8205.64082454
96,48.0000,5001216,13426.25023117
96,48.0000,7501824,20178.75222696
96,48.0000,10002432,27499.46677969
96,52.0000,512256,1587.60962742
96,52.0000,759552,2267.82262325
96,52.0000,1006848,2868.81720263
96,52.0000,2508288,7466.44743615
96,52.0000,4998912,13921.66742257
96,52.0000,7507200,20722.73313053
96,52.0000,9997824,26382.23459796
96,56.0000,497664,1542.27160272
96,56.0000,755712,2383.84844528
96,56.0000,1013760,2865.11260839
96,56.0000,2506752,6924.19743254
96,56.0000,5013504,13925.36781847
96,56.0000,7501824,20016.22892798
96,56.0000,10008576,26531.44418247
96,60.0000,499200,1569.87671341
96,60.0000,748800,2391.50746474
96,60.0000,998400,2774.18105139
96,60.0000,2496000,7318.98241100
96,60.0000,5011200,13876.51217362
96,60.0000,7507200,20396.74078188
96,60.0000,10003200,27069.83165135
128,20.0000,506880,2339.84425191
128,20.0000,752640,2994.78795320
128,20.0000,998400,4375.77825690
128,20.0000,2503680,10267.47121461
128,20.0000,5007360,19392.54064882
128,20.0000,7511040,28653.28148953
128,20.0000,9999360,37611.09224861
128,24.0000,507904,2391.00549666
128,24.0000,753664,2873.45560297
128,24.0000,999424,4243.75645225
128,24.0000,2506752,9150.15299642
128,24.0000,4997120,18958.83703043
128,24.0000,7503872,26516.55626675
128,24.0000,10010624,35392.24873696
128,28.0000,504832,2126.37252278
128,28.0000,748544,2746.95361417
128,28.0000,1009664,3945.54613602
128,28.0000,2506752,9492.09224847
128,28.0000,4996096,16552.81547989
128,28.0000,7502848,24398.13268563
128,28.0000,10009600,34443.37874414
128,32.0000,497664,1701.38590629
128,32.0000,755712,2959.21947275
128,32.0000,1013760,3958.95014443
128,32.0000,2506752,8970.39538102
128,32.0000,5013504,15539.72225104
128,32.0000,7501824,25145.49108252
128,32.0000,10008576,31751.38540211
128,36.0000,505856,1700.56397716
128,36.0000,758784,2841.61980427
128,36.0000,1011712,3299.25297272
128,36.0000,2509824,9186.77703492
128,36.0000,5000192,16167.05451456
128,36.0000,7510016,22851.31102517
128,36.0000,10000384,29271.56993084
128,40.0000,512000,1761.29017084
128,40.0000,757760,2474.97419043
128,40.0000,1003520,3388.07761196
128,40.0000,2498560,7763.78567966
128,40.0000,4997120,15300.72642934
128,40.0000,7495680,22888.83427779
128,40.0000,10014720,27486.73462442
128,44.0000,516096,1826.17733639
128,44.0000,752640,2733.75372802
128,44.0000,1010688,3437.67009557
128,44.0000,2515968,7486.01266079
128,44.0000,5010432,13735.53695896
128,44.0000,7504896,22006.43824680
128,44.0000,9999360,28871.63464985
128,48.0000,495616,1501.67114205
128,48.0000,765952,2449.49604311
128,48.0000,1013760,3006.50990435
128,48.0000,2500608,7435.11957782
128,48.0000,5001216,13803.60463545
128,48.0000,7501824,20762.38340565
128,48.0000,10002432,27482.86635393
128,52.0000,494592,1660.36803571
128,52.0000,753664,2179.87626554
128,52.0000,1012736,2941.72822956
128,52.0000,2496512,7118.79264268
128,52.0000,5016576,13763.90977511
128,52.0000,7513088,19998.10610026
128,52.0000,10009600,27015.87277272
128,56.0000,516096,1569.98315028
128,56.0000,761856,2161.24798097
128,56.0000,1007616,2747.01806761
128,56.0000,2506752,6899.46304238
128,56.0000,5013504,13447.07413089
128,56.0000,7495680,19427.81424002
128,56.0000,10002432,26622.46254465
128,60.0000,512000,1471.86006818
128,60.0000,768000,2228.17636908
128,60.0000,998400,2789.19272953
128,60.0000,2508800,7026.50448869
128,60.0000,5017600,13648.58927471
128,60.0000,7500800,20417.56675120
128,60.0000,10009600,27449.63392615
192,20.0000,506880,2305.50369810
192,20.0000,760320,2977.94940453
192,20.0000,1013760,4564.39183345
192,20.0000,2511360,8873.70115471
192,20.0000,4999680,19524.56671094
192,20.0000,7511040,27672.47399167
192,20.0000,9999360,37471.01068970
192,24.0000,516096,2239.70087984
192,24.0000,761856,3374.24998482
192,24.0000,1007616,4232.57265772
192,24.0000,2506752,9452.49531004
192,24.0000,5013504,17293.40774436
192,24.0000,7495680,26579.83280600
192,24.0000,10002432,34044.11951464
192,28.0000,496128,1812.65896748
192,28.0000,757248,2663.86633591
192,28.0000,1018368,3938.28199733
192,28.0000,2506752,7885.16746390
192,28.0000,5013504,17044.77826281
192,28.0000,7494144,24525.96779617
192,28.0000,10000896,31746.03842790
192,32.0000,497664,1779.26239040
192,32.0000,746496,2863.71751674
192,32.0000,995328,3652.96952308
192,32.0000,2515968,8552.18228840
192,32.0000,5004288,15484.52332379
192,32.0000,7520256,21249.19423035
192,32.0000,10008576,31307.41665761
192,36.0000,496128,1668.28492804
192,36.0000,758784,2753.23859283
192,36.0000,1021440,3309.07514408
192,36.0000,2509824,8171.21825521
192,36.0000,5019648,15757.28795595
192,36.0000,7500288,21351.62351150
192,36.0000,10010112,30927.86255810
192,40.0000,522240,1609.91518743
192,40.0000,768000,2277.33086499
192,40.0000,1013760,3541.82164347
192,40.0000,2519040,7485.79139038
192,40.0000,5007360,13893.30235266
192,40.0000,7495680,20728.85939999
192,40.0000,10014720,27319.18975238
192,44.0000,516096,1881.89059023
192,44.0000,774144,2387.11363266
192,44.0000,999936,2913.40650311
192,44.0000,2515968,7402.83508859
192,44.0000,4999680,14016.98293667
192,44.0000,7515648,18823.12452746
192,44.0000,9999360,25003.12503368
192,48.0000,506880,1584.99258142
192,48.0000,743424,2382.80057434
192,48.0000,1013760,3189.98731081
192,48.0000,2500608,6753.88815857
192,48.0000,5001216,13568.08480526
192,48.0000,7501824,19371.05406135
192,48.0000,10002432,24784.48413904
192,52.0000,494592,1418.40895254
192,52.0000,741888,1938.46006952
192,52.0000,1024512,2790.23510123
192,52.0000,2508288,7024.06844449
192,52.0000,5016576,13458.43727153
192,52.0000,7524864,20052.78845392
192,52.0000,9997824,25549.15821741
192,56.0000,516096,1575.26957374
192,56.0000,774144,2157.74307412
192,56.0000,995328,2977.01583495
192,56.0000,2506752,6940.35466701
192,56.0000,5013504,13007.16743110
192,56.0000,7520256,20474.53300347
192,56.0000,10027008,26258.42356966
192,60.0000,499200,1513.51833391
192,60.0000,768000,2119.04984381
192,60.0000,998400,2735.05580567
192,60.0000,2496000,6738.64486199
192,60.0000,4992000,13561.39631262
192,60.0000,7526400,20232.44714217
192,60.0000,10022400,26682.27509610
256,20.0000,522240,2201.57342061
256,20.0000,768000,3328.42708107
256,20.0000,1013760,4150.35816176
256,20.0000,2519040,8938.58282102
256,20.0000,5007360,17371.07265563
256,20.0000,7495680,27344.50221298
256,20.0000,10014720,35606.02706340
256,24.0000,524288,1928.27506671
256,24.0000,753664,2713.26534095
256,24.0000,1015808,3490.10219650
256,24.0000,2523136,8811.56254382
256,24.0000,5013504,18051.83255956
256,24.0000,7503872,25456.74157048
256,24.0000,9994240,33681.31296029
256,28.0000,522240,2241.49055661
256,28.0000,765952,2837.30059626
256,28.0000,1009664,3636.60887593
256,28.0000,2506752,8235.39383118
256,28.0000,5013504,17415.11883244
256,28.0000,7520256,24803.23884695
256,28.0000,9992192,32135.73513286
256,32.0000,516096,1846.70238504
256,32.0000,774144,2434.02030023
256,32.0000,995328,3502.94871226
256,32.0000,2506752,7643.42285101
256,32.0000,5013504,15630.41391117
256,32.0000,7520256,22905.91520686
256,32.0000,10027008,29800.43100459
256,36.0000,505856,1811.71924822
256,36.0000,778240,2502.28695453
256,36.0000,1011712,3386.64408478
256,36.0000,2490368,7790.62154747
256,36.0000,5019648,15526.17656333
256,36.0000,7510016,20652.14331424
256,36.0000,10000384,29283.86108270
256,40.0000,491520,1794.40498589
256,40.0000,778240,2677.00945574
256,40.0000,1024000,3158.38318969
256,40.0000,2498560,7084.38071703
256,40.0000,4997120,13465.52803639
256,40.0000,7495680,20483.04541007
256,40.0000,9994240,26909.70460101
256,44.0000,516096,1763.27007394
256,44.0000,774144,2306.23095755
256,44.0000,1032192,3064.23038008
256,44.0000,2494464,6554.34327939
256,44.0000,5031936,14118.48438401
256,44.0000,7526400,19925.01093755
256,44.0000,10020864,25627.20387701
256,48.0000,495616,1447.45184789
256,48.0000,765952,2119.82937559
256,48.0000,991232,3018.83210029
256,48.0000,2523136,7338.33505757
256,48.0000,5001216,13116.06346142
256,48.0000,7524352,19959.09078017
256,48.0000,10002432,24681.81253662
256,52.0000,518144,1345.00595076
256,52.0000,753664,2130.56524831
256,52.0000,989184,2752.08777378
256,52.0000,2496512,6409.87173196
256,52.0000,4993024,13098.19466301
256,52.0000,7489536,19660.92457610
256,52.0000,10033152,25534.59824551
256,56.0000,491520,1372.67113915
256,56.0000,786432,2387.78075529
256,56.0000,1032192,2763.67661972
256,56.0000,2506752,6536.18101090
256,56.0000,5013504,13824.53792862
256,56.0000,7520256,20313.77626080
256,56.0000,10027008,26310.13148597
256,60.0000,512000,1439.31303469
256,60.0000,768000,2220.93399082
256,60.0000,1024000,2802.69395028
256,60.0000,2508800,6748.91590126
256,60.0000,5017600,13604.14656145
256,60.0000,7526400,20309.30626724
256,60.0000,10035200,27000.88090367
384,20.0000,506880,2107.63271465
384,20.0000,783360,2895.41448272
384,20.0000,1013760,3741.97769304
384,20.0000,2534400,9882.51040148
384,20.0000,5022720,17179.70739732
384,20.0000,7511040,25677.83015412
384,20.0000,9999360,34334.75481678
384,24.0000,491520,2025.26042397
384,24.0000,786432,2978.66640396
384,24.0000,1032192,3899.16137900
384,24.0000,2506752,8918.13878403
384,24.0000,5013504,17190.77636105
384,24.0000,7520256,24634.13930910
384,24.0000,10027008,32570.99510163
384,28.0000,522240,1796.52500060
384,28.0000,783360,2885.66178823
384,28.0000,992256,3253.52323148
384,28.0000,2506752,7856.28660012
384,28.0000,5013504,16468.82873173
384,28.0000,7520256,22428.08529111
384,28.0000,10027008,30674.38905091
384,32.0000,497664,1876.01022018
384,32.0000,774144,2410.23209668
384,32.0000,995328,3442.80690648
384,32.0000,2488320,7161.18849525
384,32.0000,5031936,15276.43359678
384,32.0000,7520256,22162.79310311
384,32.0000,10008576,27919.95225951
384,36.0000,525312,2070.76262134
384,36.0000,758784,2475.65939907
384,36.0000,992256,2994.97260604
384,36.0000,2509824,7131.35486887
384,36.0000,5019648,14426.01814751
384,36.0000,7529472,21115.10730298
384,36.0000,10039296,27743.91080751
384,40.0000,491520,1505.22404863
384,40.0000,737280,2584.85343336
384,40.0000,1044480,3151.02882857
384,40.0000,2519040,6711.72090048
384,40.0000,5038080,13957.63173815
384,40.0000,7495680,20612.32606801
384,40.0000,10014720,26997.58551380
384,44.0000,516096,1548.10098484
384,44.0000,774144,2464.55595475
384,44.0000,1032192,3397.44690546
384,44.0000,2515968,7188.84955543
384,44.0000,5031936,12885.39685251
384,44.0000,7547904,19670.28395612
384,44.0000,9999360,25935.65431907
384,48.0000,540672,1519.06370424
384,48.0000,743424,2080.23207825
384,48.0000,1013760,2751.29432133
384,48.0000,2500608,6347.90939647
384,48.0000,5001216,12510.25388176
384,48.0000,7501824,19203.05619868
384,48.0000,10002432,25339.37817396
384,52.0000,494592,1343.76332510
384,52.0000,777216,2108.84496454
384,52.0000,989184,2572.53999165
384,52.0000,2543616,6786.57607515
384,52.0000,5016576,13098.22678797
384,52.0000,7489536,18858.24275109
384,52.0000,10033152,25253.63371585
384,56.0000,516096,1484.23934399
384,56.0000,737280,2187.13514565
384,56.0000,1032192,2795.22456171
384,56.0000,2506752,6666.02394840
384,56.0000,5013504,13274.17438575
384,56.0000,7520256,19866.91061147
384,56.0000,10027008,26134.06639922
384,60.0000,537600,1511.47629864
384,60.0000,768000,2135.94838630
384,60.0000,998400,2748.49683046
384,60.0000,2534400,7226.59956808
384,60.0000,4992000,13352.11213707
384,60.0000,7526400,20192.72213296
384,60.0000,9984000,26670.66229637
512,20.0000,491520,1823.53780838
512,20.0000,737280,2698.03463016
512,20.0000,1044480,3782.71582304
512,20.0000,2519040,9285.65522190
512,20.0000,5038080,18439.21339605
512,20.0000,7495680,26817.90309725
512,20.0000,10014720,34285.16653366
512,24.0000,524288,1904.46822671
512,24.0000,786432,2953.17725977
512,24.0000,1048576,3953.94506631
512,24.0000,2490368,8711.92873456
512,24.0000,5046272,17901.66721912
512,24.0000,7536640,24927.12275125
512,24.0000,10027008,32288.99999522
512,28.0000,487424,1666.73265630
512,28.0000,765952,2613.39399731
512,28.0000,1044480,3281.86963452
512,28.0000,2506752,8371.05733808
512,28.0000,5013504,16122.04272533
512,28.0000,7520256,22494.17232815
512,28.0000,10027008,29862.44676867
512,32.0000,516096,1723.15869713
512,32.0000,737280,2388.60765239
512,32.0000,1032192,3106.09594453
512,32.0000,2506752,7399.43503868
512,32.0000,5013504,15064.61156532
512,32.0000,7520256,22510.60935669
512,32.0000,10027008,29147.49999763
512,36.0000,544768,1690.24564093
512,36.0000,778240,2631.86014490
512,36.0000,1011712,3088.61379744
512,36.0000,2490368,7418.34595101
512,36.0000,4980736,14776.91699984
512,36.0000,7548928,22885.04276657
512,36.0000,10039296,30138.90184229
512,40.0000,491520,1612.02973686
512,40.0000,737280,2367.53030913
512,40.0000,983040,3171.42676795
512,40.0000,2539520,8156.92526521
512,40.0000,4997120,15639.93969467
512,40.0000,7536640,23593.45287550
512,40.0000,9994240,31282.43063111
512,44.0000,516096,1708.97337375
512,44.0000,774144,2654.47364654
512,44.0000,1032192,3498.02710116
512,44.0000,2494464,8196.81637222
512,44.0000,4988928,16370.97407365
512,44.0000,7483392,24575.14306298
512,44.0000,10063872,32970.89133412
512,48.0000,540672,1885.11767192
512,48.0000,811008,2795.33298453
512,48.0000,991232,3494.60029975
512,48.0000,2523136,8615.38940808
512,48.0000,5046272,17270.48540488
512,48.0000,7479296,25534.06514926
512,48.0000,10002432,34123.40965588
512,52.0000,565248,2031.18281206
512,52.0000,753664,2685.56078663
512,52.0000,1036288,3690.20947255
512,52.0000,2543616,9023.59961765
512,52.0000,4993024,17661.06300056
512,52.0000,7536640,26659.13692908
512,52.0000,9986048,35301.53416796
512,56.0000,491520,1819.36885929
512,56.0000,786432,2895.30103328
512,56.0000,983040,3618.22068226
512,56.0000,2555904,9342.61572547
512,56.0000,5013504,18302.54076049
512,56.0000,7569408,27615.05934177
512,56.0000,10027008,36571.77026616
512,60.0000,512000,1955.19626141
512,60.0000,819200,3094.56762625
512,60.0000,1024000,3864.25759643
512,60.0000,2560000,9630.66605618
512,60.0000,5017600,18832.71773113
512,60.0000,7475200,28057.51736742
512,60.0000,10035200,37645.29078035
768,20.0000,552960,2401.10397113
768,20.0000,737280,2931.31556475
768,20.0000,1013760,3506.37852468
768,20.0000,2488320,8912.93895741
768,20.0000,5068800,17965.78694925
768,20.0000,7557120,25937.46877304
768,20.0000,10045440,34228.45595262
768,24.0000,491520,1844.27371079
768,24.0000,786432,2717.41995080
768,24.0000,983040,3790.03431987
768,24.0000,2555904,8743.24904924
768,24.0000,5013504,16544.87097579
768,24.0000,7569408,24474.77180624
768,24.0000,10027008,32245.24855614
768,28.0000,522240,1886.29453381
768,28.0000,731136,2434.68159302
768,28.0000,1044480,3406.91220128
768,28.0000,2506752,8367.47845240
768,28.0000,5013504,16524.67967660
768,28.0000,7520256,22463.55920127
768,28.0000,10027008,31126.25471796
768,32.0000,552960,1992.89179661
768,32.0000,774144,2591.28974920
768,32.0000,995328,2871.56343234
768,32.0000,2543616,7358.49000965
768,32.0000,4976640,14799.82720180
768,32.0000,7520256,21684.70925905
768,32.0000,10063872,29126.77344725
768,36.0000,583680,1752.96492649
768,36.0000,817152,2455.76605878
768,36.0000,1050624,2984.82952922
768,36.0000,2568192,6877.36859827
768,36.0000,5019648,13734.88472944
768,36.0000,7471104,20466.90717565
768,36.0000,10039296,26852.06863239
768,40.0000,491520,1331.49382291
768,40.0000,737280,2206.34562500
768,40.0000,983040,2748.50354727
768,40.0000,2580480,7297.15485464
768,40.0000,5038080,13657.70427792
768,40.0000,7495680,19072.01043584
768,40.0000,10076160,25941.73389177
768,44.0000,516096,1453.23151215
768,44.0000,774144,2062.97940829
768,44.0000,1032192,2884.28716136
768,44.0000,2580480,6753.54756866
768,44.0000,5031936,12885.93278238
768,44.0000,7483392,18609.07148908
768,44.0000,10063872,25202.96660562
768,48.0000,540672,1563.63325589
768,48.0000,811008,2089.02460608
768,48.0000,1081344,3011.51824268
768,48.0000,2568192,6308.48860425
768,48.0000,5001216,12259.09901162
768,48.0000,7569408,18510.55257474
768,48.0000,10002432,24275.62805965
768,52.0000,565248,1456.89347251
768,52.0000,847872,2192.68729967
768,52.0000,989184,2658.01037577
768,52.0000,2543616,6530.24808024
768,52.0000,5087232,12916.68821465
768,52.0000,7489536,18852.30754587
768,52.0000,10033152,25323.86649964
768,56.0000,589824,1617.65860111
768,56.0000,737280,2041.13379798
768,56.0000,1032192,2734.16450981
768,56.0000,2506752,6703.00260412
768,56.0000,5013504,13003.08644546
768,56.0000,7520256,19504.15720542
768,56.0000,10027008,26001.44888415
768,60.0000,614400,1654.70599225
768,60.0000,768000,2142.62571976
768,60.0000,1075200,2938.99711334
768,60.0000,2611200,6994.76796118
768,60.0000,5068800,13503.47556625
768,60.0000,7526400,20063.69366339
768,60.0000,9984000,26616.20904550
